wall_time,step,Test/Success_Rate
1682307988.3496447,25000,0.0
1682308156.141027,50000,0.0
1682308308.9081693,75000,0.0
1682308470.7660718,100000,0.0
1682308645.2196786,125000,0.0
1682308801.7489936,150000,0.0
1682308955.3430855,175000,0.0
1682309109.7615294,200000,0.0
1682309250.0626597,225000,0.0
1682309384.1959658,250000,0.0
1682309520.1158988,275000,0.0
1682309654.6180863,300000,0.0
1682309788.2283156,325000,0.0
1682309919.9417794,350000,0.0
1682310054.3742504,375000,0.0
1682310202.2835755,400000,0.0
1682310338.9707046,425000,0.0
1682310476.9258966,450000,0.03
1682310612.1538491,475000,0.0
1682310749.1605656,500000,0.0
1682310880.0705118,525000,0.0666666666666667
1682311014.822919,550000,0.16666666666666664
1682311149.6638246,575000,0.14
1682311283.6497195,600000,0.2666666666666667
1682311418.1395593,625000,0.2333333333333333
1682311553.3466904,650000,0.4333333333333333
1682311701.0627635,675000,0.4666666666666667
1682311834.517789,700000,0.4666666666666667
1682311968.295176,725000,0.5666666666666667
1682312101.2517605,750000,0.5333333333333333
1682312235.0335298,775000,0.57
1682312366.3680747,800000,0.69
1682312498.341824,825000,0.57
1682312632.2070572,850000,0.6333333333333333
1682312763.981485,875000,0.5333333333333333
1682312898.4644048,900000,0.68
1682313034.0793598,925000,0.69
1682313180.9696004,950000,0.7333333333333333
1682313312.9992583,975000,0.69
1682313444.6425297,1000000,0.7333333333333333
1682313578.595662,1025000,0.7666666666666667
1682313711.3468232,1050000,0.7666666666666667
1682313841.10511,1075000,0.8333333333333334
1682313975.7425005,1100000,0.8666666666666667
1682314116.5876687,1125000,0.8
1682314256.4371917,1150000,0.8333333333333333
1682314397.7603197,1175000,0.8666666666666667
1682314537.4325955,1200000,0.9666666666666667
1682314688.7092235,1225000,0.9
1682314829.602983,1250000,0.9
1682314966.9044197,1275000,0.9333333333333333
1682315103.8708725,1300000,0.9666666666666667
1682315240.8135316,1325000,1.0
1682315374.572862,1350000,0.9666666666666667
1682315508.2496252,1375000,0.9666666666666667
1682315640.327181,1400000,1.0
1682315772.7725863,1425000,0.9666666666666667
1682315907.368809,1450000,1.0
1682316045.511743,1475000,0.9666666666666667
1682316198.2100244,1500000,1.0
1682316331.754527,1525000,0.9666666666666667
1682316469.3750787,1550000,0.9
1682316605.7801154,1575000,1.0
1682316743.8867962,1600000,0.9666666666666667
1682316872.9312768,1625000,0.9666666666666667
1682317006.059183,1650000,1.0
1682317137.0712197,1675000,0.9666666666666667
1682317266.8162045,1700000,0.9333333333333333
1682317404.3169312,1725000,1.0
1682317537.7243733,1750000,0.9666666666666667
1682317684.82393,1775000,1.0
1682317824.6123817,1800000,0.8
1682317956.8143578,1825000,1.0
1682318087.375483,1850000,0.9666666666666667
1682318218.905609,1875000,1.0
1682318348.4001336,1900000,1.0
1682318477.3545446,1925000,0.9666666666666667
1682318608.4542198,1950000,1.0
1682318746.3935416,1975000,0.9
1682318885.386195,2000000,1.0
1682319030.1721406,2025000,0.9
1682319186.0870628,2050000,1.0
1682319328.4985905,2075000,1.0
1682319471.239532,2100000,1.0
1682319613.658405,2125000,0.9666666666666667
1682319756.2883546,2150000,1.0
1682319890.6497462,2175000,1.0
1682320024.194422,2200000,0.9666666666666667
1682320160.8453803,2225000,1.0
1682320294.9411628,2250000,0.9666666666666667
1682320427.1100097,2275000,0.8
1682320559.5295703,2300000,1.0
1682320711.4873977,2325000,0.9666666666666667
1682320849.7058403,2350000,1.0
1682320986.9820645,2375000,0.9
1682321129.0720794,2400000,0.9
1682321272.601357,2425000,1.0
1682321407.3988843,2450000,1.0
1682321546.6734607,2475000,0.9666666666666667
1682321685.0394483,2500000,0.9666666666666667
